"domain" "x1_aug" "x2_aug"
"5719" 23 1 0
"5720" 23 1 0
"5721" 23 1 0
"5722" 23 1 0
"5723" 23 1 0
"5724" 23 1 0
"5725" 23 1 0
"5726" 23 0 0
"5727" 23 0 0
"5728" 23 0 0
"5729" 23 0 0
"5730" 23 0 0
"5731" 23 1 0
"5732" 23 1 0
"5733" 23 1 0
"5734" 23 1 0
"5735" 23 1 0
"5736" 23 0 1
"5737" 23 0 1
"5738" 23 0 1
"5739" 23 0 1
"5740" 23 0 1
"5741" 23 1 0
"5742" 23 1 0
"5743" 23 1 0
"5744" 23 1 0
"5745" 23 1 0
"5746" 23 1 0
"5747" 23 1 0
"5748" 23 1 0
"5749" 23 1 0
"5750" 23 1 0
"5751" 24 1 0
"5752" 24 1 0
"5753" 24 1 0
"5754" 24 1 0
"5755" 24 1 0
"5756" 24 0 1
"5757" 24 0 1
"5758" 24 0 1
"5759" 24 0 1
"5760" 24 0 1
"5761" 24 1 0
"5762" 24 1 0
"5763" 24 1 0
"5764" 24 1 0
"5765" 24 1 0
"5766" 24 1 0
"5767" 24 1 0
"5768" 24 1 0
"5769" 24 1 0
"5770" 24 1 0
"5771" 24 0 0
"5772" 24 0 0
"5773" 24 0 0
"5774" 24 0 0
"5775" 24 0 0
"5776" 24 1 0
"5777" 24 1 0
"5778" 24 1 0
"5779" 24 1 0
"5780" 24 1 0
"5781" 24 0 0
"5782" 24 0 0
"5783" 24 0 0
"5784" 24 0 0
"5785" 24 0 0
"5786" 24 0 0
"5787" 24 0 0
"5788" 24 0 0
"5789" 24 0 0
"5790" 24 0 0
"5791" 24 0 0
"5792" 24 0 0
"5793" 24 0 0
"5794" 24 0 0
"5795" 24 0 0
"5796" 24 1 0
"5797" 24 1 0
"5798" 24 1 0
"5799" 24 1 0
"5800" 24 1 0
"5801" 24 1 1
"5802" 24 1 1
"5803" 24 1 1
"5804" 24 1 1
"5805" 24 1 1
"5806" 24 1 1
"5807" 24 1 1
"5808" 24 1 1
"5809" 24 1 1
"5810" 24 1 1
"5811" 24 0 1
"5812" 24 0 1
"5813" 24 0 1
"5814" 24 0 1
"5815" 24 0 1
"5816" 24 1 0
"5817" 24 1 0
"5818" 24 1 0
"5819" 24 1 0
"5820" 24 1 0
"5821" 24 0 0
"5822" 24 0 0
"5823" 24 0 0
"5824" 24 0 0
"5825" 24 0 0
"5826" 24 1 0
"5827" 24 1 0
"5828" 24 1 0
"5829" 24 1 0
"5830" 24 1 0
"5831" 24 0 1
"5832" 24 0 1
"5833" 24 0 1
"5834" 24 0 1
"5835" 24 0 1
"5836" 24 0 1
"5837" 24 0 1
"5838" 24 0 1
"5839" 24 0 1
"5840" 24 0 1
"5841" 24 0 1
"5842" 24 0 1
"5843" 24 0 1
"5844" 24 0 1
"5845" 24 0 1
"5846" 24 0 0
"5847" 24 0 0
"5848" 24 0 0
"5849" 24 0 0
"5850" 24 0 0
"5851" 24 1 0
"5852" 24 1 0
"5853" 24 1 0
"5854" 24 1 0
"5855" 24 1 0
"5856" 24 1 0
"5857" 24 1 0
"5858" 24 1 0
"5859" 24 1 0
"5860" 24 1 0
"5861" 24 1 0
"5862" 24 1 0
"5863" 24 1 0
"5864" 24 1 0
"5865" 24 1 0
"5866" 24 0 0
"5867" 24 0 0
"5868" 24 0 0
"5869" 24 0 0
"5870" 24 0 0
"5871" 24 0 0
"5872" 24 0 0
"5873" 24 0 0
"5874" 24 0 0
"5875" 24 0 0
"5876" 24 0 0
"5877" 24 0 0
"5878" 24 0 0
"5879" 24 0 0
"5880" 24 0 0
"5881" 24 1 0
"5882" 24 1 0
"5883" 24 1 0
"5884" 24 1 0
"5885" 24 1 0
"5886" 24 0 0
"5887" 24 0 0
"5888" 24 0 0
"5889" 24 0 0
"5890" 24 0 0
"5891" 24 0 0
"5892" 24 0 0
"5893" 24 0 0
"5894" 24 0 0
"5895" 24 0 0
"5896" 24 1 0
"5897" 24 1 0
"5898" 24 1 0
"5899" 24 1 0
"5900" 24 1 0
"5901" 24 1 0
"5902" 24 1 0
"5903" 24 1 0
"5904" 24 1 0
"5905" 24 1 0
"5906" 24 1 0
"5907" 24 1 0
"5908" 24 1 0
"5909" 24 1 0
"5910" 24 1 0
"5911" 24 0 0
"5912" 24 0 0
"5913" 24 0 0
"5914" 24 0 0
"5915" 24 0 0
"5916" 24 0 0
"5917" 24 0 0
"5918" 24 0 0
"5919" 24 0 0
"5920" 24 0 0
"5921" 24 0 0
"5922" 24 0 0
"5923" 24 0 0
"5924" 24 0 0
"5925" 24 0 0
"5926" 24 1 0
"5927" 24 1 0
"5928" 24 1 0
"5929" 24 1 0
"5930" 24 1 0
"5931" 24 1 0
"5932" 24 1 0
"5933" 24 1 0
"5934" 24 1 0
"5935" 24 1 0
"5936" 24 0 0
"5937" 24 0 0
"5938" 24 0 0
"5939" 24 0 0
"5940" 24 0 0
"5941" 24 1 0
"5942" 24 1 0
"5943" 24 1 0
"5944" 24 1 0
"5945" 24 1 0
"5946" 24 0 1
"5947" 24 0 1
"5948" 24 0 1
"5949" 24 0 1
"5950" 24 0 1
"5951" 24 0 0
"5952" 24 0 0
"5953" 24 0 0
"5954" 24 0 0
"5955" 24 0 0
"5956" 24 1 0
"5957" 24 1 0
"5958" 24 1 0
"5959" 24 1 0
"5960" 24 1 0
"5961" 24 0 0
"5962" 24 0 0
"5963" 24 0 0
"5964" 24 0 0
"5965" 24 0 0
"5966" 24 1 0
"5967" 24 1 0
"5968" 24 1 0
"5969" 24 1 0
"5970" 24 1 0
"5971" 24 0 1
"5972" 24 0 1
"5973" 24 0 1
"5974" 24 0 1
"5975" 24 0 1
"5976" 24 1 0
"5977" 24 1 0
"5978" 24 1 0
"5979" 24 1 0
"5980" 24 1 0
"5981" 24 1 0
"5982" 24 1 0
"5983" 24 1 0
"5984" 24 1 0
"5985" 24 1 0
"5986" 24 1 0
"5987" 24 1 0
"5988" 24 1 0
"5989" 24 1 0
"5990" 24 1 0
"5991" 24 1 0
"5992" 24 1 0
"5993" 24 1 0
"5994" 24 1 0
"5995" 24 1 0
"5996" 24 1 0
"5997" 24 1 0
"5998" 24 1 0
"5999" 24 1 0
"6000" 24 1 0
"6001" 25 0 0
"6002" 25 0 0
"6003" 25 0 0
"6004" 25 0 0
"6005" 25 0 0
"6006" 25 1 0
"6007" 25 1 0
"6008" 25 1 0
"6009" 25 1 0
"6010" 25 1 0
"6011" 25 1 0
"6012" 25 1 0
"6013" 25 1 0
"6014" 25 1 0
"6015" 25 1 0
"6016" 25 1 0
"6017" 25 1 0
"6018" 25 1 0
"6019" 25 1 0
"6020" 25 1 0
"6021" 25 1 0
"6022" 25 1 0
"6023" 25 1 0
"6024" 25 1 0
"6025" 25 1 0
"6026" 25 1 0
"6027" 25 1 0
"6028" 25 1 0
"6029" 25 1 0
"6030" 25 1 0
"6031" 25 1 0
"6032" 25 1 0
"6033" 25 1 0
"6034" 25 1 0
"6035" 25 1 0
"6036" 25 1 0
"6037" 25 1 0
"6038" 25 1 0
"6039" 25 1 0
"6040" 25 1 0
"6041" 25 0 0
"6042" 25 0 0
"6043" 25 0 0
"6044" 25 0 0
"6045" 25 0 0
"6046" 25 0 1
"6047" 25 0 1
"6048" 25 0 1
"6049" 25 0 1
"6050" 25 0 1
"6051" 25 1 0
"6052" 25 1 0
"6053" 25 1 0
"6054" 25 1 0
"6055" 25 1 0
"6056" 25 0 0
"6057" 25 0 0
"6058" 25 0 0
"6059" 25 0 0
"6060" 25 0 0
"6061" 25 0 0
"6062" 25 0 0
"6063" 25 0 0
"6064" 25 0 0
"6065" 25 0 0
"6066" 25 0 0
"6067" 25 0 0
"6068" 25 0 0
"6069" 25 0 0
"6070" 25 0 0
"6071" 25 0 0
"6072" 25 0 0
"6073" 25 0 0
"6074" 25 0 0
"6075" 25 0 0
"6076" 25 1 0
"6077" 25 1 0
"6078" 25 1 0
"6079" 25 1 0
"6080" 25 1 0
"6081" 25 0 1
"6082" 25 0 1
"6083" 25 0 1
"6084" 25 0 1
"6085" 25 0 1
"6086" 25 0 1
"6087" 25 0 1
"6088" 25 0 1
"6089" 25 0 1
"6090" 25 0 1
"6091" 25 1 0
"6092" 25 1 0
"6093" 25 1 0
"6094" 25 1 0
"6095" 25 1 0
"6096" 25 0 1
"6097" 25 0 1
"6098" 25 0 1
"6099" 25 0 1
"6100" 25 0 1
"6101" 25 1 0
"6102" 25 1 0
"6103" 25 1 0
"6104" 25 1 0
"6105" 25 1 0
"6106" 25 0 0
"6107" 25 0 0
"6108" 25 0 0
"6109" 25 0 0
"6110" 25 0 0
"6111" 25 0 0
"6112" 25 0 0
"6113" 25 0 0
"6114" 25 0 0
"6115" 25 0 0
"6116" 25 0 0
"6117" 25 0 0
"6118" 25 0 0
"6119" 25 0 0
"6120" 25 0 0
"6121" 25 0 0
"6122" 25 0 0
"6123" 25 0 0
"6124" 25 0 0
"6125" 25 0 0
"6126" 25 0 0
"6127" 25 0 0
"6128" 25 0 0
"6129" 25 0 0
"6130" 25 0 0
"6131" 25 0 1
"6132" 25 0 1
"6133" 25 0 1
"6134" 25 0 1
"6135" 25 0 1
"6136" 25 1 0
"6137" 25 1 0
"6138" 25 1 0
"6139" 25 1 0
"6140" 25 1 0
"6141" 25 0 1
"6142" 25 0 1
"6143" 25 0 1
"6144" 25 0 1
"6145" 25 0 1
"6146" 25 1 0
"6147" 25 1 0
"6148" 25 1 0
"6149" 25 1 0
"6150" 25 1 0
"6151" 25 1 0
"6152" 25 1 0
"6153" 25 1 0
"6154" 25 1 0
"6155" 25 1 0
"6156" 25 1 0
"6157" 25 1 0
"6158" 25 1 0
"6159" 25 1 0
"6160" 25 1 0
"6161" 25 0 0
"6162" 25 0 0
"6163" 25 0 0
"6164" 25 0 0
"6165" 25 0 0
"6166" 25 0 0
"6167" 25 0 0
"6168" 25 0 0
"6169" 25 0 0
"6170" 25 0 0
"6171" 25 0 0
"6172" 25 0 0
"6173" 25 0 0
"6174" 25 0 0
"6175" 25 0 0
"6176" 25 1 0
"6177" 25 1 0
"6178" 25 1 0
"6179" 25 1 0
"6180" 25 1 0
"6181" 25 0 0
"6182" 25 0 0
"6183" 25 0 0
"6184" 25 0 0
"6185" 25 0 0
"6186" 25 0 0
"6187" 25 0 0
"6188" 25 0 0
"6189" 25 0 0
"6190" 25 0 0
"6191" 25 1 0
"6192" 25 1 0
"6193" 25 1 0
"6194" 25 1 0
"6195" 25 1 0
"6196" 25 1 0
"6197" 25 1 0
"6198" 25 1 0
"6199" 25 1 0
"6200" 25 1 0
"6201" 25 0 0
"6202" 25 0 0
"6203" 25 0 0
"6204" 25 0 0
"6205" 25 0 0
"6206" 25 1 0
"6207" 25 1 0
"6208" 25 1 0
"6209" 25 1 0
"6210" 25 1 0
"6211" 25 0 0
"6212" 25 0 0
"6213" 25 0 0
"6214" 25 0 0
"6215" 25 0 0
"6216" 25 0 0
"6217" 25 0 0
"6218" 25 0 0
"6219" 25 0 0
"6220" 25 0 0
"6221" 25 1 0
"6222" 25 1 0
"6223" 25 1 0
"6224" 25 1 0
"6225" 25 1 0
"6226" 25 1 0
"6227" 25 1 0
"6228" 25 1 0
"6229" 25 1 0
"6230" 25 1 0
"6231" 25 0 1
"6232" 25 0 1
"6233" 25 0 1
"6234" 25 0 1
"6235" 25 0 1
"6236" 25 0 0
"6237" 25 0 0
"6238" 25 0 0
"6239" 25 0 0
"6240" 25 0 0
"6241" 25 1 0
"6242" 25 1 0
"6243" 25 1 0
"6244" 25 1 0
"6245" 25 1 0
"6246" 25 1 0
"6247" 25 1 0
"6248" 25 1 0
"6249" 25 1 0
"6250" 25 1 0
"6251" 26 1 0
"6252" 26 1 0
"6253" 26 1 0
"6254" 26 1 0
"6255" 26 1 0
"6256" 26 0 0
"6257" 26 0 0
"6258" 26 0 0
"6259" 26 0 0
"6260" 26 0 0
"6261" 26 1 1
"6262" 26 1 1
"6263" 26 1 1
"6264" 26 1 1
"6265" 26 1 1
"6266" 26 0 0
"6267" 26 0 0
"6268" 26 0 0
"6269" 26 0 0
"6270" 26 0 0
"6271" 26 1 0
"6272" 26 1 0
"6273" 26 1 0
"6274" 26 1 0
"6275" 26 1 0
"6276" 26 0 0
"6277" 26 0 0
"6278" 26 0 0
"6279" 26 0 0
"6280" 26 0 0
"6281" 26 0 0
"6282" 26 0 0
"6283" 26 0 0
"6284" 26 0 0
"6285" 26 0 0
"6286" 26 0 1
"6287" 26 0 1
"6288" 26 0 1
"6289" 26 0 1
"6290" 26 0 1
"6291" 26 1 0
"6292" 26 1 0
"6293" 26 1 0
"6294" 26 1 0
"6295" 26 1 0
"6296" 26 1 0
"6297" 26 1 0
"6298" 26 1 0
"6299" 26 1 0
"6300" 26 1 0
"6301" 26 0 1
"6302" 26 0 1
"6303" 26 0 1
"6304" 26 0 1
"6305" 26 0 1
"6306" 26 0 1
"6307" 26 0 1
"6308" 26 0 1
"6309" 26 0 1
"6310" 26 0 1
"6311" 26 0 1
"6312" 26 0 1
"6313" 26 0 1
"6314" 26 0 1
"6315" 26 0 1
"6316" 26 0 0
"6317" 26 0 0
"6318" 26 0 0
"6319" 26 0 0
"6320" 26 0 0
"6321" 26 0 0
"6322" 26 0 0
"6323" 26 0 0
"6324" 26 0 0
"6325" 26 0 0
"6326" 26 0 0
"6327" 26 0 0
"6328" 26 0 0
"6329" 26 0 0
"6330" 26 0 0
"6331" 26 0 0
"6332" 26 0 0
"6333" 26 0 0
"6334" 26 0 0
"6335" 26 0 0
"6336" 26 1 0
"6337" 26 1 0
"6338" 26 1 0
"6339" 26 1 0
"6340" 26 1 0
"6341" 26 0 0
"6342" 26 0 0
"6343" 26 0 0
"6344" 26 0 0
"6345" 26 0 0
"6346" 26 0 1
"6347" 26 0 1
"6348" 26 0 1
"6349" 26 0 1
"6350" 26 0 1
"6351" 26 0 0
"6352" 26 0 0
"6353" 26 0 0
"6354" 26 0 0
"6355" 26 0 0
"6356" 26 1 0
"6357" 26 1 0
"6358" 26 1 0
"6359" 26 1 0
"6360" 26 1 0
"6361" 26 0 1
"6362" 26 0 1
"6363" 26 0 1
"6364" 26 0 1
"6365" 26 0 1
"6366" 26 1 0
"6367" 26 1 0
"6368" 26 1 0
"6369" 26 1 0
"6370" 26 1 0
"6371" 26 0 0
"6372" 26 0 0
"6373" 26 0 0
"6374" 26 0 0
"6375" 26 0 0
"6376" 26 1 0
"6377" 26 1 0
"6378" 26 1 0
"6379" 26 1 0
"6380" 26 1 0
"6381" 26 0 0
"6382" 26 0 0
"6383" 26 0 0
"6384" 26 0 0
"6385" 26 0 0
"6386" 26 0 0
"6387" 26 0 0
"6388" 26 0 0
"6389" 26 0 0
"6390" 26 0 0
"6391" 26 1 0
"6392" 26 1 0
"6393" 26 1 0
"6394" 26 1 0
"6395" 26 1 0
"6396" 26 1 0
"6397" 26 1 0
"6398" 26 1 0
"6399" 26 1 0
"6400" 26 1 0
"6401" 26 0 0
"6402" 26 0 0
"6403" 26 0 0
"6404" 26 0 0
"6405" 26 0 0
"6406" 26 1 0
"6407" 26 1 0
"6408" 26 1 0
"6409" 26 1 0
"6410" 26 1 0
"6411" 26 0 0
"6412" 26 0 0
"6413" 26 0 0
"6414" 26 0 0
"6415" 26 0 0
"6416" 26 0 0
"6417" 26 0 0
"6418" 26 0 0
"6419" 26 0 0
"6420" 26 0 0
"6421" 26 0 0
"6422" 26 0 0
"6423" 26 0 0
"6424" 26 0 0
"6425" 26 0 0
"6426" 26 1 0
"6427" 26 1 0
"6428" 26 1 0
"6429" 26 1 0
"6430" 26 1 0
"6431" 26 0 0
"6432" 26 0 0
"6433" 26 0 0
"6434" 26 0 0
"6435" 26 0 0
"6436" 26 1 0
"6437" 26 1 0
"6438" 26 1 0
"6439" 26 1 0
"6440" 26 1 0
"6441" 26 0 0
"6442" 26 0 0
"6443" 26 0 0
"6444" 26 0 0
"6445" 26 0 0
"6446" 26 1 0
"6447" 26 1 0
"6448" 26 1 0
"6449" 26 1 0
"6450" 26 1 0
"6451" 26 0 1
"6452" 26 0 1
"6453" 26 0 1
"6454" 26 0 1
"6455" 26 0 1
"6456" 26 0 0
"6457" 26 0 0
"6458" 26 0 0
"6459" 26 0 0
"6460" 26 0 0
"6461" 26 1 0
"6462" 26 1 0
"6463" 26 1 0
"6464" 26 1 0
"6465" 26 1 0
"6466" 26 1 1
"6467" 26 1 1
"6468" 26 1 1
"6469" 26 1 1
"6470" 26 1 1
"6471" 26 0 0
"6472" 26 0 0
"6473" 26 0 0
"6474" 26 0 0
"6475" 26 0 0
"6476" 26 1 1
"6477" 26 1 1
"6478" 26 1 1
"6479" 26 1 1
"6480" 26 1 1
"6481" 26 0 0
"6482" 26 0 0
"6483" 26 0 0
"6484" 26 0 0
"6485" 26 0 0
"6486" 26 0 1
"6487" 26 0 1
"6488" 26 0 1
"6489" 26 0 1
"6490" 26 0 1
"6491" 26 1 1
"6492" 26 1 1
"6493" 26 1 1
"6494" 26 1 1
"6495" 26 1 1
"6496" 26 0 1
"6497" 26 0 1
"6498" 26 0 1
"6499" 26 0 1
"6500" 26 0 1
"6501" 27 0 0
"6502" 27 0 0
"6503" 27 0 0
"6504" 27 0 0
"6505" 27 0 0
"6506" 27 1 0
"6507" 27 1 0
"6508" 27 1 0
"6509" 27 1 0
"6510" 27 1 0
"6511" 27 0 0
"6512" 27 0 0
"6513" 27 0 0
"6514" 27 0 0
"6515" 27 0 0
"6516" 27 0 0
"6517" 27 0 0
"6518" 27 0 0
"6519" 27 0 0
"6520" 27 0 0
"6521" 27 0 1
"6522" 27 0 1
"6523" 27 0 1
"6524" 27 0 1
"6525" 27 0 1
"6526" 27 0 0
"6527" 27 0 0
"6528" 27 0 0
"6529" 27 0 0
"6530" 27 0 0
"6531" 27 0 1
"6532" 27 0 1
"6533" 27 0 1
"6534" 27 0 1
"6535" 27 0 1
"6536" 27 0 1
"6537" 27 0 1
"6538" 27 0 1
"6539" 27 0 1
"6540" 27 0 1
"6541" 27 1 0
"6542" 27 1 0
"6543" 27 1 0
"6544" 27 1 0
"6545" 27 1 0
"6546" 27 0 0
"6547" 27 0 0
"6548" 27 0 0
"6549" 27 0 0
"6550" 27 0 0
"6551" 27 0 0
"6552" 27 0 0
"6553" 27 0 0
"6554" 27 0 0
"6555" 27 0 0
"6556" 27 0 0
"6557" 27 0 0
"6558" 27 0 0
"6559" 27 0 0
"6560" 27 0 0
"6561" 27 1 0
"6562" 27 1 0
"6563" 27 1 0
"6564" 27 1 0
"6565" 27 1 0
"6566" 27 0 0
"6567" 27 0 0
"6568" 27 0 0
"6569" 27 0 0
"6570" 27 0 0
"6571" 27 0 0
"6572" 27 0 0
"6573" 27 0 0
"6574" 27 0 0
"6575" 27 0 0
"6576" 27 0 0
"6577" 27 0 0
"6578" 27 0 0
"6579" 27 0 0
"6580" 27 0 0
"6581" 27 1 0
"6582" 27 1 0
"6583" 27 1 0
"6584" 27 1 0
"6585" 27 1 0
"6586" 27 0 1
"6587" 27 0 1
"6588" 27 0 1
"6589" 27 0 1
"6590" 27 0 1
"6591" 27 1 0
"6592" 27 1 0
"6593" 27 1 0
"6594" 27 1 0
"6595" 27 1 0
"6596" 27 0 0
"6597" 27 0 0
"6598" 27 0 0
"6599" 27 0 0
"6600" 27 0 0
"6601" 27 0 1
"6602" 27 0 1
"6603" 27 0 1
"6604" 27 0 1
"6605" 27 0 1
"6606" 27 1 0
"6607" 27 1 0
"6608" 27 1 0
"6609" 27 1 0
"6610" 27 1 0
"6611" 27 0 1
"6612" 27 0 1
"6613" 27 0 1
"6614" 27 0 1
"6615" 27 0 1
"6616" 27 0 0
"6617" 27 0 0
"6618" 27 0 0
"6619" 27 0 0
"6620" 27 0 0
"6621" 27 1 1
"6622" 27 1 1
"6623" 27 1 1
"6624" 27 1 1
"6625" 27 1 1
"6626" 27 0 0
"6627" 27 0 0
"6628" 27 0 0
"6629" 27 0 0
"6630" 27 0 0
"6631" 27 1 0
"6632" 27 1 0
"6633" 27 1 0
"6634" 27 1 0
"6635" 27 1 0
"6636" 27 0 0
"6637" 27 0 0
"6638" 27 0 0
"6639" 27 0 0
"6640" 27 0 0
"6641" 27 0 0
"6642" 27 0 0
"6643" 27 0 0
"6644" 27 0 0
"6645" 27 0 0
"6646" 27 1 0
"6647" 27 1 0
"6648" 27 1 0
"6649" 27 1 0
"6650" 27 1 0
"6651" 27 1 0
"6652" 27 1 0
"6653" 27 1 0
"6654" 27 1 0
"6655" 27 1 0
"6656" 27 1 0
"6657" 27 1 0
"6658" 27 1 0
"6659" 27 1 0
"6660" 27 1 0
"6661" 27 0 0
"6662" 27 0 0
"6663" 27 0 0
"6664" 27 0 0
"6665" 27 0 0
"6666" 27 0 0
"6667" 27 0 0
"6668" 27 0 0
"6669" 27 0 0
"6670" 27 0 0
"6671" 27 0 0
"6672" 27 0 0
"6673" 27 0 0
"6674" 27 0 0
"6675" 27 0 0
"6676" 27 0 1
"6677" 27 0 1
"6678" 27 0 1
"6679" 27 0 1
"6680" 27 0 1
"6681" 27 1 1
"6682" 27 1 1
"6683" 27 1 1
"6684" 27 1 1
"6685" 27 1 1
"6686" 27 0 1
"6687" 27 0 1
"6688" 27 0 1
"6689" 27 0 1
"6690" 27 0 1
"6691" 27 0 1
"6692" 27 0 1
"6693" 27 0 1
"6694" 27 0 1
"6695" 27 0 1
"6696" 27 0 0
"6697" 27 0 0
"6698" 27 0 0
"6699" 27 0 0
"6700" 27 0 0
"6701" 27 0 1
"6702" 27 0 1
"6703" 27 0 1
"6704" 27 0 1
"6705" 27 0 1
"6706" 27 0 0
"6707" 27 0 0
"6708" 27 0 0
"6709" 27 0 0
"6710" 27 0 0
"6711" 27 1 0
"6712" 27 1 0
"6713" 27 1 0
"6714" 27 1 0
"6715" 27 1 0
"6716" 27 1 0
"6717" 27 1 0
"6718" 27 1 0
"6719" 27 1 0
"6720" 27 1 0
"6721" 27 0 0
"6722" 27 0 0
"6723" 27 0 0
"6724" 27 0 0
"6725" 27 0 0
"6726" 27 1 0
"6727" 27 1 0
"6728" 27 1 0
"6729" 27 1 0
"6730" 27 1 0
"6731" 27 0 0
"6732" 27 0 0
"6733" 27 0 0
"6734" 27 0 0
"6735" 27 0 0
"6736" 27 1 0
"6737" 27 1 0
"6738" 27 1 0
"6739" 27 1 0
"6740" 27 1 0
"6741" 27 0 0
"6742" 27 0 0
"6743" 27 0 0
"6744" 27 0 0
"6745" 27 0 0
"6746" 27 0 1
"6747" 27 0 1
"6748" 27 0 1
"6749" 27 0 1
"6750" 27 0 1
"6751" 28 0 0
"6752" 28 0 0
"6753" 28 0 0
"6754" 28 0 0
"6755" 28 0 0
"6756" 28 0 1
"6757" 28 0 1
"6758" 28 0 1
"6759" 28 0 1
"6760" 28 0 1
"6761" 28 0 1
"6762" 28 0 1
"6763" 28 0 1
"6764" 28 0 1
"6765" 28 0 1
"6766" 28 1 0
"6767" 28 1 0
"6768" 28 1 0
"6769" 28 1 0
"6770" 28 1 0
"6771" 28 1 0
"6772" 28 1 0
"6773" 28 1 0
"6774" 28 1 0
"6775" 28 1 0
"6776" 28 0 0
"6777" 28 0 0
"6778" 28 0 0
"6779" 28 0 0
"6780" 28 0 0
"6781" 28 0 1
"6782" 28 0 1
"6783" 28 0 1
"6784" 28 0 1
"6785" 28 0 1
"6786" 28 1 0
"6787" 28 1 0
"6788" 28 1 0
"6789" 28 1 0
"6790" 28 1 0
"6791" 28 0 0
"6792" 28 0 0
"6793" 28 0 0
"6794" 28 0 0
"6795" 28 0 0
"6796" 28 1 0
"6797" 28 1 0
"6798" 28 1 0
"6799" 28 1 0
"6800" 28 1 0
"6801" 28 1 0
"6802" 28 1 0
"6803" 28 1 0
"6804" 28 1 0
"6805" 28 1 0
"6806" 28 0 0
"6807" 28 0 0
"6808" 28 0 0
"6809" 28 0 0
"6810" 28 0 0
"6811" 28 0 1
"6812" 28 0 1
"6813" 28 0 1
"6814" 28 0 1
"6815" 28 0 1
"6816" 28 1 0
"6817" 28 1 0
"6818" 28 1 0
"6819" 28 1 0
"6820" 28 1 0
"6821" 28 0 0
"6822" 28 0 0
"6823" 28 0 0
"6824" 28 0 0
"6825" 28 0 0
"6826" 28 1 0
"6827" 28 1 0
"6828" 28 1 0
"6829" 28 1 0
"6830" 28 1 0
"6831" 28 0 0
"6832" 28 0 0
"6833" 28 0 0
"6834" 28 0 0
"6835" 28 0 0
"6836" 28 0 0
"6837" 28 0 0
"6838" 28 0 0
"6839" 28 0 0
"6840" 28 0 0
"6841" 28 1 1
"6842" 28 1 1
"6843" 28 1 1
"6844" 28 1 1
"6845" 28 1 1
"6846" 28 0 0
"6847" 28 0 0
"6848" 28 0 0
"6849" 28 0 0
"6850" 28 0 0
"6851" 28 0 0
"6852" 28 0 0
"6853" 28 0 0
"6854" 28 0 0
"6855" 28 0 0
"6856" 28 0 0
"6857" 28 0 0
"6858" 28 0 0
"6859" 28 0 0
"6860" 28 0 0
"6861" 28 0 0
"6862" 28 0 0
"6863" 28 0 0
"6864" 28 0 0
"6865" 28 0 0
"6866" 28 0 1
"6867" 28 0 1
"6868" 28 0 1
"6869" 28 0 1
"6870" 28 0 1
"6871" 28 0 0
"6872" 28 0 0
"6873" 28 0 0
"6874" 28 0 0
"6875" 28 0 0
"6876" 28 0 0
"6877" 28 0 0
"6878" 28 0 0
"6879" 28 0 0
"6880" 28 0 0
"6881" 28 1 0
"6882" 28 1 0
"6883" 28 1 0
"6884" 28 1 0
"6885" 28 1 0
"6886" 28 0 0
"6887" 28 0 0
"6888" 28 0 0
"6889" 28 0 0
"6890" 28 0 0
"6891" 28 1 0
"6892" 28 1 0
"6893" 28 1 0
"6894" 28 1 0
"6895" 28 1 0
"6896" 28 1 0
"6897" 28 1 0
"6898" 28 1 0
"6899" 28 1 0
"6900" 28 1 0
"6901" 28 1 0
"6902" 28 1 0
"6903" 28 1 0
"6904" 28 1 0
"6905" 28 1 0
"6906" 28 1 0
"6907" 28 1 0
"6908" 28 1 0
"6909" 28 1 0
"6910" 28 1 0
"6911" 28 1 0
"6912" 28 1 0
"6913" 28 1 0
"6914" 28 1 0
"6915" 28 1 0
"6916" 28 0 0
"6917" 28 0 0
"6918" 28 0 0
"6919" 28 0 0
"6920" 28 0 0
"6921" 28 1 0
"6922" 28 1 0
"6923" 28 1 0
"6924" 28 1 0
"6925" 28 1 0
"6926" 28 1 0
"6927" 28 1 0
"6928" 28 1 0
"6929" 28 1 0
"6930" 28 1 0
"6931" 28 0 1
"6932" 28 0 1
"6933" 28 0 1
"6934" 28 0 1
"6935" 28 0 1
"6936" 28 1 0
"6937" 28 1 0
"6938" 28 1 0
"6939" 28 1 0
"6940" 28 1 0
"6941" 28 0 0
"6942" 28 0 0
"6943" 28 0 0
"6944" 28 0 0
"6945" 28 0 0
"6946" 28 0 1
"6947" 28 0 1
"6948" 28 0 1
"6949" 28 0 1
"6950" 28 0 1
"6951" 28 1 0
"6952" 28 1 0
"6953" 28 1 0
"6954" 28 1 0
"6955" 28 1 0
"6956" 28 1 0
"6957" 28 1 0
"6958" 28 1 0
"6959" 28 1 0
"6960" 28 1 0
"6961" 28 1 0
"6962" 28 1 0
"6963" 28 1 0
"6964" 28 1 0
"6965" 28 1 0
"6966" 28 1 0
"6967" 28 1 0
"6968" 28 1 0
"6969" 28 1 0
"6970" 28 1 0
"6971" 28 1 0
"6972" 28 1 0
"6973" 28 1 0
"6974" 28 1 0
"6975" 28 1 0
"6976" 28 0 0
"6977" 28 0 0
"6978" 28 0 0
"6979" 28 0 0
"6980" 28 0 0
"6981" 28 1 0
"6982" 28 1 0
"6983" 28 1 0
"6984" 28 1 0
"6985" 28 1 0
"6986" 28 1 0
"6987" 28 1 0
"6988" 28 1 0
"6989" 28 1 0
